depth,threshold,feature,value
11,,,[0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
10,,,[0. 0. 0. 0. 4. 0. 0. 0. 0. 0.]
6,0.9886409640312195,3,
7,0.15178025513887405,1,
8,0.1501094475388527,1,
9,0.9720821976661682,3,
10,0.6388210654258728,0,
11,,,[ 0.  2.  5.  0.  0.  4.  0.  7. 12.  0.]
11,,,[ 5.  0.  1.  0.  0.  0.  0.  8.  0. 28.]
10,0.09639512374997139,1,
11,,,[ 0.  7.  1.  0.  0. 12.  0.  3. 83.  0.]
11,,,[ 9.  0.  8.  0.  2.  3.  0. 16. 66. 16.]
9,0.7872873544692993,0,
10,0.9720821976661682,3,
11,,,[0. 0. 0. 0. 0. 0. 0. 5. 0. 0.]
11,,,[0. 0. 0. 0. 0. 3. 0. 2. 0. 0.]
10,0.9756852090358734,3,
11,,,[0. 0. 0. 0. 1. 4. 0. 4. 0. 0.]
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 44.]
8,0.985911637544632,3,
9,0.18399153649806976,2,
10,0.9343928098678589,0,
11,,,[ 0.  2.  2.  0.  0.  3.  0.  7. 57.  0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
10,0.3714361935853958,0,
11,,,[16.  0.  0.  0.  0.  0.  0.  0. 14.  0.]
11,,,[11. 12. 16.  0.  0. 40.  0. 45. 86.  0.]
9,0.7788073718547821,0,
10,0.5931164026260376,0,
11,,,[0. 0. 0. 0. 0. 0. 0. 3. 0. 0.]
11,,,[0. 6. 0. 0. 2. 0. 0. 0. 0. 0.]
10,0.8031508326530457,0,
11,,,[15.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 3. 0. 0.]
7,0.15040986239910126,1,
8,0.7665627598762512,0,
9,0.14400985836982727,1,
10,0.991077333688736,3,
11,,,[0. 0. 0. 0. 0. 0. 0. 4. 0. 0.]
11,,,[0. 0. 0. 0. 1. 1. 0. 0. 0. 0.]
10,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 13.  0.]
9,,,[0. 0. 0. 0. 0. 0. 0. 9. 0. 0.]
8,0.1531880497932434,1,
9,0.15050116926431656,1,
10,,,[16.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
10,0.796772837638855,0,
11,,,[0. 0. 1. 0. 0. 0. 0. 1. 0. 0.]
11,,,[14.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
9,0.991077333688736,3,
10,0.16545972973108292,1,
11,,,[0. 0. 0. 0. 5. 0. 0. 3. 4. 0.]
11,,,[0. 0. 0. 0. 0. 4. 0. 6. 0. 0.]
10,0.2059141844511032,1,
11,,,[0. 0. 0. 0. 2. 2. 0. 2. 0. 0.]
11,,,[15.  3.  0.  0.  0.  0.  0.  2.  0.  0.]
5,0.02581748366355896,3,
6,0.36570897698402405,2,
7,0.28434865176677704,2,
8,0.5432315766811371,0,
9,0.09042945876717567,1,
10,,,[0. 0. 0. 0. 0. 0. 0. 3. 0. 0.]
10,,,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]
9,0.1632579118013382,1,
10,0.09433425217866898,1,
11,,,[0. 6. 0. 0. 0. 0. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 2. 0. 0. 2. 0. 0.]
10,0.1939803585410118,1,
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 43.  0.]
11,,,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
8,0.15763480216264725,1,
9,0.10509448498487473,1,
10,0.06030125077813864,1,
11,,,[0. 0. 0. 0. 2. 0. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 1. 0. 0. 8. 0. 0.]
10,-0.9536456763744354,3,
11,,,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
11,,,[ 0.  0.  0.  0.  3.  0.  0.  3. 29.  0.]
9,-0.9454562962055206,3,
10,0.8644990026950836,0,
11,,,[0. 0. 0. 0. 9. 0. 0. 0. 0. 0.]
11,,,[0. 0. 5. 0. 0. 0. 0. 0. 0. 0.]
10,0.79538494348526,0,
11,,,[0. 1. 0. 0. 0. 0. 0. 5. 0. 0.]
11,,,[0. 0. 0. 0. 2. 0. 0. 0. 0. 0.]
7,0.6838940978050232,2,
8,-0.845217764377594,3,
9,0.9149248003959656,0,
10,-0.9208348393440247,3,
11,,,[ 0.  0.  0.  0. 10.  0.  0.  9.  0.  0.]
11,,,[ 0.  0.  6.  0. 10.  0.  0. 37.  0.  0.]
10,,,[0. 0. 0. 0. 0. 0. 0. 0. 6. 0.]
9,0.15740658342838287,1,
10,-0.8310475051403046,3,
11,,,[16.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
11,,,[ 8.  2.  0.  0.  8.  0.  0. 11. 19.  0.]
10,0.20537521690130234,1,
11,,,[ 0.  0.  0.  0.  4.  0.  0. 22.  0.  0.]
11,,,[0. 0. 0. 0. 5. 0. 0. 5. 8. 0.]
8,-0.043020639568567276,3,
9,-0.51589035987854,3,
10,-0.6414602398872375,3,
11,,,[ 0.  0.  0.  0.  2.  0.  0. 30.  0.  0.]
11,,,[ 0.  0.  0.  0.  0.  0.  0. 10.  0.  0.]
10,-0.47866290807724,3,
11,,,[0. 0. 0. 0. 0. 0. 0. 0. 6. 0.]
11,,,[ 0.  0.  0.  0.  0.  0.  0. 24.  0.  0.]
9,0.15277303010225296,1,
10,,,[0. 5. 0. 0. 0. 0. 0. 0. 0. 0.]
10,,,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
6,0.22151260823011398,1,
7,0.20548421889543533,1,
8,0.9483264684677124,3,
9,0.12268363311886787,1,
10,0.10660513117909431,1,
11,,,[  0.   3.   6.   0.   0.  12.   0.  40. 152.   0.]
11,,,[  0.   0.   5.   0.   0.   5.   0.   2. 119.   0.]
10,0.16244754195213318,1,
11,,,[  0.  21.   4.   0.   2.  39.   0. 147. 122.   0.]
11,,,[  0.   7.   6.   0.   0.   1.   0.  55. 266.   0.]
9,0.6831492781639099,0,
10,0.581622302532196,0,
11,,,[ 0. 10.  2.  0.  0. 25.  0.  5.  0.  0.]
11,,,[0. 6. 0. 0. 0. 0. 0. 9. 0. 0.]
10,0.28434865176677704,2,
11,,,[0. 0. 3. 0. 0. 0. 0. 8. 0. 0.]
11,,,[ 0.  3.  2.  0.  0.  5.  0. 15. 42. 29.]
8,0.6999233663082123,0,
9,0.5687159597873688,0,
10,0.5581768751144409,0,
11,,,[ 0.  0.  0.  0.  0.  0.  0. 18.  0.  0.]
11,,,[ 0.  7.  3.  0.  0.  0.  0.  8. 11.  0.]
10,0.6180985867977142,2,
11,,,[ 0.  1.  0.  0.  0.  0. 52.  0.  0.  0.]
11,,,[0. 1. 0. 0. 0. 0. 0. 9. 0. 0.]
9,0.7748508155345917,0,
10,,,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 27.]
10,0.8922193944454193,0,
11,,,[0. 0. 0. 0. 0. 2. 0. 6. 0. 0.]
11,,,[ 0.  0.  0.  0.  0.  0.  0.  3. 20.  0.]
7,0.8338163793087006,0,
8,0.7311649918556213,2,
9,0.9509156048297882,3,
10,0.3975280821323395,2,
11,,,[0. 0. 3. 0. 0. 0. 0. 9. 0. 0.]
11,,,[  0.   1.   1.   0.   0.   6.   0.   8. 129.   0.]
10,0.2310318946838379,1,
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 53.  0.]
11,,,[0. 2. 0. 0. 0. 0. 0. 0. 8. 0.]
9,0.23778042197227478,1,
10,0.8303322494029999,0,
11,,,[0. 0. 0. 0. 0. 0. 0. 4. 0. 0.]
11,,,[0. 0. 0. 0. 2. 0. 0. 0. 0. 0.]
10,,,[0. 0. 0. 0. 0. 0. 0. 0. 6. 0.]
8,0.9036562144756317,3,
9,,,[0. 0. 0. 0. 0. 0. 0. 3. 0. 0.]
9,,,[0. 0. 0. 0. 0. 8. 0. 0. 0. 0.]
3,0.13300977647304535,2,
4,-0.17128679901361465,3,
5,0.6349573731422424,0,
6,0.6240482926368713,0,
7,-0.4054107069969177,2,
8,0.5661553144454956,0,
9,-0.46734189987182617,2,
10,0.5113894939422607,0,
11,,,[118.  43. 239. 350. 207.  25. 169. 166.  87.  37.]
11,,,[163.  36. 314. 103. 174.  24. 484. 106.  23.  92.]
10,0.5262751579284668,0,
11,,,[ 0.  1. 11.  0. 16.  0.  0.  9. 21.  0.]
11,,,[  0.   0.   0. 100.   4.   0.   0.   2.   0.   0.]
9,0.5749407708644867,0,
10,0.2982495576143265,1,
11,,,[0. 0. 0. 0. 1. 0. 0. 8. 0. 0.]
11,,,[ 7. 12. 10.  0. 48.  4.  0.  0.  0.  0.]
10,0.28332529962062836,1,
11,,,[ 0.  5. 22.  0. 13.  0.  0. 11.  0. 41.]
11,,,[  0.  33. 127.   0.  67.  11.   0.  99. 110.   0.]
8,-0.02151530096307397,2,
9,0.33663180470466614,1,
10,-0.1923874318599701,2,
11,,,[ 0.  2.  1.  0. 25.  0.  0. 14.  3.  0.]
11,,,[ 0.  0.  0.  0.  4.  0.  0. 29.  0.  0.]
10,0.4891238659620285,0,
11,,,[ 0.  8.  0.  0. 24.  0.  0. 13.  8.  0.]
11,,,[  0.  17.   3.   0.  70.  13.   0.  21. 148.   0.]
9,0.6028034687042236,0,
10,0.3256242573261261,1,
11,,,[0. 5. 0. 0. 3. 0. 0. 0. 0. 0.]
11,,,[ 4.  2.  2.  0. 23.  0.  0. 12.  0.  0.]
10,0.33999162912368774,1,
11,,,[0. 0. 0. 0. 0. 0. 0. 9. 0. 0.]
11,,,[0. 2. 0. 0. 0. 0. 0. 0. 0. 0.]
7,-0.8938854932785034,2,
8,-0.2468757927417755,3,
9,-0.944047600030899,2,
10,,,[  0.   0.   0. 100.   0.   0.   0.   0.   0.   0.]
10,-0.3856491148471832,3,
11,,,[ 0.  0.  3. 63.  0.  0.  0.  4.  0.  0.]
11,,,[0. 1. 0. 0. 0. 0. 0. 5. 0. 0.]
9,-0.9803238809108734,2,
10,,,[0. 0. 0. 0. 2. 0. 0. 0. 0. 0.]
10,,,[0. 0. 0. 0. 0. 3. 0. 0. 0. 0.]
8,-0.46734189987182617,2,
9,0.6338344812393188,0,
10,0.6290247142314911,0,
11,,,[ 0.  0.  3.  0. 14.  0.  0.  4.  0.  0.]
11,,,[ 0.  0. 10.  0.  5.  0.  0.  0.  0.  0.]
10,,,[0. 3. 0. 0. 0. 0. 0. 0. 0. 0.]
9,-0.912469357252121,3,
10,0.2604757845401764,1,
11,,,[0. 0. 0. 0. 1. 0. 0. 3. 0. 0.]
11,,,[ 0.  0.  2.  0. 12.  0.  0.  2.  0.  0.]
10,,,[ 0.  0.  0. 33.  0.  0.  0.  0.  0.  0.]
6,0.31805987656116486,1,
7,0.3050612509250641,1,
8,-0.6870273351669312,3,
9,0.9291964173316956,0,
10,-0.07307076454162598,2,
11,,,[ 0. 13. 18.  0. 26.  0.  0. 25. 18.  0.]
11,,,[15.  0.  0.  0.  3.  0.  0.  5.  0.  0.]
10,-0.5123524367809296,2,
11,,,[ 0.  0.  1.  0. 12.  0.  0. 18.  0.  0.]
11,,,[ 0.  0.  2.  0. 27.  0.  0.  8.  0.  0.]
9,-0.6744186580181122,3,
10,0.7457194030284882,0,
11,,,[0. 2. 0. 0. 0. 0. 0. 0. 0. 0.]
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 10.  0.]
10,0.9901134967803955,0,
11,,,[ 0. 11. 73.  0. 42.  5.  0. 43. 35.  0.]
11,,,[9. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
8,-0.9352483749389648,2,
9,,,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 26.]
9,-0.6079134941101074,3,
10,0.305102676153183,1,
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 11.]
11,,,[ 0.  8.  0.  0. 14.  0.  0.  4.  0.  0.]
10,-0.8464110195636749,2,
11,,,[0. 4. 0. 0. 2. 0. 0. 0. 0. 0.]
11,,,[13.  0.  1.  0.  0.  0.  0.  0.  0.  0.]
7,-0.8840347826480865,3,
8,-0.9986575841903687,3,
9,0.3444817066192627,1,
10,0.00430290075019002,2,
11,,,[0. 3. 0. 0. 0. 0. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 5. 0. 0. 0. 0. 0.]
10,0.663409411907196,0,
11,,,[0. 0. 1. 0. 2. 0. 0. 0. 0. 0.]
11,,,[ 0.  0.  0.  0.  0.  0. 56.  0.  0.  0.]
9,0.6415381133556366,0,
10,-0.16695263236761093,2,
11,,,[0. 0. 0. 0. 7. 0. 0. 2. 0. 0.]
11,,,[ 0.  0.  0. 40.  0.  0.  0.  0.  0.  0.]
10,0.6538839936256409,0,
11,,,[28. 10.  3.  0.  8.  0.  0.  4.  0.  0.]
11,,,[ 0. 20.  4.  0. 61.  2.  0. 39. 20.  0.]
8,0.651300847530365,0,
9,-0.9382383823394775,2,
10,0.6437846422195435,0,
11,,,[5. 0. 1. 0. 0. 0. 0. 5. 0. 0.]
11,,,[0. 2. 0. 0. 8. 0. 0. 0. 0. 0.]
10,-0.7116302847862244,3,
11,,,[ 0.  0.  7.  0.  6.  0. 65.  0. 21.  0.]
11,,,[  0.   4.  10.   0.  13.   0. 273.   5.   0.   0.]
9,0.33927248418331146,1,
10,-0.36971084773540497,3,
11,,,[ 5.  5. 28.  0. 22.  0.  0. 16. 12.  0.]
11,,,[21.  0.  6. 43.  4.  0.  0.  2.  0.  0.]
10,-0.8013314008712769,3,
11,,,[ 0.  0.  6.  0. 21.  0.  0.  9.  0.  0.]
11,,,[ 62.  36.  92.   0.  91.  15. 590.  84.  58.  39.]
5,-0.7497986555099487,2,
6,-0.985183596611023,2,
7,0.6382830440998077,0,
8,0.6147615015506744,0,
9,0.03442033752799034,3,
10,0.017212719190865755,3,
11,,,[ 50.  69. 141.  29.  43.  46.   0.  56.  50.  93.]
11,,,[26.  8.  2.  0.  3.  0.  0.  0.  0.  0.]
10,0.2600714862346649,1,
11,,,[  0.   3.   0. 183.   0.   0.   0.   0.   0.   0.]
11,,,[ 46. 123.  30. 167.  35.  41.   0.  23.   5. 104.]
9,-0.9998148083686829,2,
10,0.33895157277584076,1,
11,,,[0. 0. 9. 0. 1. 0. 0. 0. 0. 0.]
11,,,[0. 1. 0. 0. 1. 0. 0. 5. 2. 0.]
10,-0.15430310368537903,3,
11,,,[0. 0. 0. 0. 0. 2. 0. 0. 0. 0.]
11,,,[  0.  13.   7. 374.   3.   3.   0.   4.   0.   0.]
8,0.9900873005390167,0,
9,0.51682448387146,1,
10,0.737152099609375,0,
11,,,[ 49. 118.  90.   0.  30.  55.  61.  19.  19.  81.]
11,,,[ 29.  40.  55.   0.  18.  23.   0.  25.   0. 220.]
10,-0.02581461565569043,3,
11,,,[ 0.  0.  0.  0.  0.  0. 67.  0.  0.  0.]
11,,,[0. 1. 2. 0. 0. 0. 0. 0. 0. 0.]
9,,,[ 0.  0.  0.  0.  0.  0. 69.  0.  0.  0.]
7,0.4246485233306885,1,
8,0.32985159754753113,1,
9,0.326678141951561,1,
10,0.5345131456851959,0,
11,,,[  0.  49.  14. 172.  19.  35.   0.  24.   0.  25.]
11,,,[ 42. 289. 105.   0.  44. 225.   0.  52.   3. 139.]
10,0.6235133111476898,0,
11,,,[0. 5. 0. 0. 0. 2. 0. 2. 0. 0.]
11,,,[  0.   4.   0. 264.   1.   8.   0.   0.   0.   0.]
9,-0.9014683067798615,2,
10,0.18821973353624344,3,
11,,,[ 25. 141.  34.   0.  18.   6.   0.  18.   0.  21.]
11,,,[ 56. 430. 123. 115.  46. 138.  48.  45.   9. 205.]
10,-0.7610760927200317,2,
11,,,[ 14. 376. 112.  28.  44. 258.   0.  55.  14.  32.]
11,,,[ 0.  7. 11.  0.  4. 16.  0.  0.  0. 27.]
8,0.6295659244060516,0,
9,0.44821274280548096,3,
10,0.4723857045173645,0,
11,,,[ 61. 120.  35.   0.  25.  31.   0.  30.  13.   0.]
11,,,[142. 156.  86. 138.  33. 201.   0.  55.   0. 124.]
10,0.47809918224811554,0,
11,,,[ 30. 136.  42.  32.  18. 144.   0.  17.  13.   0.]
11,,,[355. 114.  63.  54.  50. 106.   0.  27.   0.   0.]
9,0.6340941488742828,0,
10,,,[  0.   0.   0.   0.   0.   0. 125.   0.   0.   0.]
10,-0.9353333115577698,2,
11,,,[77. 57.  9.  0.  6. 30. 38.  9.  0. 19.]
11,,,[14. 78. 22.  0. 13. 81.  0. 10. 11. 40.]
6,0.6574505865573883,0,
7,-0.46734189987182617,2,
8,0.5746177434921265,0,
9,-0.7382990121841431,2,
10,0.4715666025876999,1,
11,,,[ 0.  4.  1.  0.  7.  0.  0.  0. 22.  0.]
11,,,[ 0.  8.  0.  0. 10.  6.  0.  2.  0.  0.]
10,0.3962635397911072,1,
11,,,[ 67. 104.  71.   0.  63. 111.   0.  38.  13.  24.]
11,,,[539.  88.  56.  27. 103. 102. 146.  62.  16.  38.]
9,0.6212957799434662,0,
10,-0.7146469056606293,2,
11,,,[ 0. 10.  2.  0. 15.  2.  0.  2.  0.  0.]
11,,,[ 99.  32.  27. 248.  46.  26.   0.  13.   0.   0.]
10,0.6744186580181122,3,
11,,,[15.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
11,,,[63. 19. 37.  0. 29. 43.  0. 20.  0.  0.]
8,0.43447403609752655,1,
9,0.9916681349277496,3,
10,-0.14153505116701126,2,
11,,,[367.  82. 161.  32. 184.  91.   0. 162.  80. 239.]
11,,,[12.  1. 11.  0.  6.  0.  0.  1. 27. 58.]
10,-0.10737737268209457,2,
11,,,[ 0.  0.  0. 60.  5.  1.  0.  1. 32.  0.]
11,,,[63. 41. 35.  0. 31. 34.  0. 72. 72. 41.]
9,0.4030437767505646,0,
10,-0.004303378984332085,2,
11,,,[50. 26.  9.  0. 19.  6.  0. 28. 34.  0.]
11,,,[ 0.  3.  2.  0.  4. 19.  0.  2.  0.  0.]
10,0.40338750183582306,0,
11,,,[ 0.  0.  0. 50.  0.  0.  0.  0.  0.  0.]
11,,,[227.  84.  53. 333.  65.  96.   0. 125.  73. 127.]
7,-0.4824898689985275,2,
8,-0.555996835231781,2,
9,0.6610277593135834,0,
10,,,[18.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
10,0.7818451225757599,0,
11,,,[27. 57.  7.  0. 29. 48.  0. 29. 13.  0.]
11,,,[ 0.  7.  0.  0.  7. 39.  0.  3.  0.  0.]
9,0.30167602002620697,1,
10,0.8674242198467255,3,
11,,,[ 0. 11.  3.  0.  3.  0.  0. 12.  0.  0.]
11,,,[ 0.  0. 20.  0.  4.  9.  0.  0.  0.  0.]
10,0.7536605596542358,0,
11,,,[ 0.  8.  3.  0.  3.  6.  0. 29.  8.  0.]
11,,,[ 0.  0.  0.  0.  1.  0.  0.  4.  0. 20.]
8,-0.4520554542541504,2,
9,0.4482072740793228,1,
10,0.7939444780349731,0,
11,,,[ 0.  9.  0.  0. 20.  1. 61. 10.  0.  0.]
11,,,[  0.   0.   0.   0.   0.   0. 126.   5.   0.   0.]
10,0.48514410853385925,1,
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 17.]
11,,,[0. 0. 1. 0. 0. 0. 0. 2. 0. 0.]
9,0.6577745378017426,0,
10,0.6576527059078217,0,
11,,,[0. 0. 0. 0. 0. 3. 0. 0. 0. 0.]
11,,,[ 0.  0.  0.  0.  0.  0. 50.  0.  0.  0.]
10,0.6698804795742035,0,
11,,,[29. 12. 16.  0. 28.  5.  0. 55. 10.  0.]
11,,,[ 28.  44.  45.   0.  81.  48. 100. 104.  87. 193.]
4,0.3007148951292038,1,
5,0.27006812393665314,1,
6,0.5488226413726807,2,
7,0.96314936876297,3,
8,0.6915903389453888,0,
9,0.6720473170280457,0,
10,-0.9119617938995361,3,
11,,,[0. 0. 0. 0. 0. 0. 0. 4. 6. 0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 8. 0. 0.]
10,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 10.  0.]
9,-0.9274042546749115,3,
10,0.26654525101184845,1,
11,,,[0. 1. 0. 0. 5. 0. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 3. 0. 0.]
10,,,[ 0.  0.  0.  0.  0.  0.  0. 12.  0.  0.]
8,0.9476142525672913,0,
9,0.9795774221420288,3,
10,0.5658901929855347,0,
11,,,[0. 0. 5. 0. 0. 0. 0. 0. 0. 0.]
11,,,[ 0.  0.  1.  0.  0.  0.  0.  0. 14.  0.]
10,0.567062497138977,0,
11,,,[0. 0. 0. 0. 0. 4. 0. 0. 0. 0.]
11,,,[0. 0. 1. 0. 0. 0. 0. 7. 0. 0.]
9,,,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 16.]
7,0.6856931447982788,0,
8,0.07495221495628357,3,
9,,,[0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
9,,,[0. 3. 0. 0. 0. 0. 0. 0. 0. 0.]
8,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 36.  0.]
6,0.9242564737796783,3,
7,0.9256161153316498,2,
8,0.9105709195137024,3,
9,0.5403695404529572,0,
10,0.518800750374794,2,
11,,,[0. 0. 0. 0. 0. 0. 0. 3. 0. 0.]
11,,,[0. 0. 0. 0. 2. 0. 0. 0. 0. 0.]
10,0.9228390753269196,0,
11,,,[ 0.  1.  0.  0.  0.  0.  0.  5. 56.  0.]
11,,,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
9,,,[0. 0. 0. 0. 0. 0. 0. 8. 0. 0.]
8,,,[0. 0. 0. 0. 0. 0. 0. 7. 0. 0.]
7,0.5734924972057343,0,
8,0.980724960565567,3,
9,0.33662909269332886,0,
10,,,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
10,,,[0. 0. 0. 0. 0. 7. 0. 0. 0. 0.]
9,0.1500498354434967,2,
10,,,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
10,,,[0. 0. 3. 0. 0. 0. 0. 0. 0. 0.]
8,0.2976543754339218,1,
9,0.9739561378955841,3,
10,0.28123196959495544,1,
11,,,[0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 31.  0.]
10,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 73.  0.]
9,,,[0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
5,0.985911637544632,3,
6,-0.8880244493484497,3,
7,0.34957657754421234,0,
8,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 11.  0.]
8,-0.985911637544632,3,
9,0.33997465670108795,1,
10,0.1500498354434967,2,
11,,,[0. 0. 0. 0. 3. 0. 0. 0. 0. 0.]
11,,,[ 0.  0.  0.  0.  0.  0.  0.  3. 14.  0.]
10,0.4202589839696884,1,
11,,,[0. 2. 0. 0. 6. 0. 0. 1. 0. 0.]
11,,,[ 0.  0.  0.  0.  2.  0.  0. 11.  0.  0.]
9,0.38929732143878937,1,
10,0.32380951941013336,1,
11,,,[0. 3. 0. 0. 1. 5. 0. 1. 0. 0.]
11,,,[ 0.  2.  3.  0. 27.  0.  0.  5.  0.  0.]
10,0.6506590843200684,0,
11,,,[10.  2.  0.  0.  7.  0.  0.  3.  0.  0.]
11,,,[0. 7. 0. 0. 0. 0. 0. 0. 0. 0.]
7,0.5842894911766052,1,
8,0.49681395292282104,1,
9,0.32327617704868317,1,
10,0.9777034819126129,3,
11,,,[ 0.  9.  0.  0.  0.  4.  0. 18.  7.  0.]
11,,,[0. 0. 0. 0. 0. 7. 0. 1. 0. 0.]
10,0.9679019451141357,3,
11,,,[  0.  68.  24.   0.   5.  24.   0.  94. 288.   0.]
11,,,[ 0. 44. 28.  0.  2. 17.  0. 41. 84.  0.]
9,0.4997840076684952,0,
10,0.5824703276157379,1,
11,,,[ 0.  6.  0.  0.  0. 22.  0.  7.  7.  0.]
11,,,[0. 7. 0. 0. 0. 0. 0. 0. 0. 0.]
10,,,[18.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
8,0.18399153649806976,2,
9,,,[0. 0. 0. 0. 0. 2. 0. 0. 0. 0.]
9,0.3527047336101532,0,
10,,,[0. 0. 0. 0. 0. 0. 0. 3. 0. 0.]
10,0.5869141221046448,1,
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 31.  0.]
11,,,[ 0. 14.  0.  0.  1.  0.  0.  3. 61.  0.]
6,0.1500498354434967,2,
7,0.4157298505306244,1,
8,0.3588433265686035,1,
9,0.5314186215400696,0,
10,0.5265786349773407,0,
11,,,[0. 0. 3. 0. 0. 0. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 4. 0. 0.]
10,0.356753408908844,1,
11,,,[0. 0. 3. 0. 0. 0. 0. 2. 0. 0.]
11,,,[0. 0. 6. 0. 0. 0. 0. 0. 0. 0.]
9,,,[0. 0. 0. 0. 0. 0. 0. 8. 0. 0.]
8,0.485835537314415,1,
9,0.43886400759220123,1,
10,,,[0. 0. 0. 0. 0. 7. 0. 0. 0. 0.]
10,0.49520111083984375,0,
11,,,[0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
11,,,[0. 0. 0. 0. 0. 4. 0. 0. 0. 0.]
9,0.4869830161333084,1,
10,,,[0. 0. 0. 0. 0. 0. 0. 3. 0. 0.]
10,0.5461137592792511,1,
11,,,[0. 3. 0. 0. 0. 0. 0. 0. 0. 0.]
11,,,[0. 2. 2. 0. 0. 0. 0. 0. 0. 0.]
7,0.5119847804307938,1,
8,0.6659560203552246,0,
9,0.6642934679985046,0,
10,0.41521039605140686,1,
11,,,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
11,,,[0. 0. 0. 0. 0. 5. 0. 0. 0. 0.]
10,,,[0. 0. 0. 0. 0. 9. 0. 0. 0. 0.]
9,0.3367876708507538,1,
10,,,[0. 0. 0. 0. 0. 5. 0. 0. 0. 0.]
10,,,[0. 0. 0. 0. 0. 0. 0. 4. 0. 0.]
8,,,[0. 3. 0. 0. 0. 0. 0. 0. 0. 0.]
2,0.7280364632606506,1,
3,0.6680639386177063,1,
4,0.4526538848876953,0,
5,-0.9622734189033508,2,
6,0.292437881231308,0,
7,-0.06017759628593922,3,
8,,,[0. 0. 0. 0. 0. 0. 0. 5. 0. 0.]
8,-0.00860572187229991,3,
9,,,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
9,,,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]
7,0.6271217167377472,1,
8,,,[0. 0. 0. 0. 2. 0. 0. 0. 0. 0.]
8,0.4245690554380417,0,
9,0.3849413990974426,0,
10,,,[  0.   0.   0. 121.   0.   0.   0.   0.   0.   0.]
10,-0.9983339011669159,2,
11,,,[ 0.  0.  0. 25.  0.  0.  0.  0.  0.  0.]
11,,,[0. 0. 0. 0. 0. 2. 0. 0. 0. 0.]
9,,,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
6,0.6467911303043365,1,
7,0.3327043801546097,0,
8,0.6260696649551392,1,
9,0.6181764900684357,1,
10,,,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
10,,,[18.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
9,0.6344429850578308,1,
10,-0.5397131815552711,2,
11,,,[0. 0. 0. 0. 4. 0. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
10,0.261592298746109,0,
11,,,[ 0. 11.  0.  0.  0.  0.  0.  0.  0.  0.]
11,,,[0. 0. 0. 0. 3. 0. 0. 0. 0. 0.]
8,0.740233838558197,3,
9,-0.9158829152584076,2,
