depth,threshold,feature,value
11,,,[ 0. 34.  0.  0.  1.  2.  0.  2.  0.  0.]
9,0.08646027371287346,1,
10,0.8359448909759521,0,
11,,,[0. 0. 0. 0. 0. 2. 0. 0. 0. 0.]
11,,,[ 0.  0.  0.  0.  0.  0. 54.  0.  0.  0.]
10,0.1982506513595581,1,
11,,,[ 47. 104.  76.   0.  57. 220.   0.  60.   0. 287.]
11,,,[ 62.  78.  35.   0.  32. 241.   0.  24.  16.  39.]
5,0.920937180519104,3,
6,0.6693397164344788,0,
7,-0.5270581841468811,2,
8,0.3977649211883545,1,
9,0.5177521109580994,0,
10,0.5171900689601898,0,
11,,,[34. 20. 43.  0. 20. 27.  0. 39.  0.  0.]
11,,,[ 0.  0.  0.  0.  0.  0. 50.  0.  0.  0.]
10,0.8214461207389832,3,
11,,,[ 52.  71.  55.  25.  65. 106.   0.  43.   0.  26.]
11,,,[ 0. 11. 36.  0. 16. 10.  0.  3.  0.  0.]
9,0.5046060085296631,1,
10,0.8311398327350616,3,
11,,,[238.  26.  30.  39.  29.  37.   0.  23.   0.   0.]
11,,,[36.  9.  2.  0.  3.  9. 61.  0.  0.  0.]
10,0.5065490901470184,0,
11,,,[ 3. 25. 17. 42. 26. 17.  0. 13.  0. 19.]
11,,,[ 0.  0.  9.  0.  2.  6. 37.  1.  0.  0.]
8,0.3798837214708328,1,
9,0.3477097898721695,1,
10,0.8919483125209808,3,
11,,,[174.  60. 111.   0. 149. 156.   0. 134.  64.  28.]
11,,,[234.  37.  45.   0. 130.  79.   0.  64.  20.  53.]
10,0.5125387012958527,0,
11,,,[ 0.  0.  5.  0. 12.  0.  0.  4.  0. 24.]
11,,,[ 0.  8. 15.  0. 29.  3.  0. 30.  0.  0.]
9,0.5964740514755249,0,
10,-0.4054107069969177,2,
11,,,[128.  16.  63.  34.  69.  25.   0.  50.   0.  23.]
11,,,[57. 16.  1.  0.  4.  0.  0.  1.  8.  0.]
10,0.6206340789794922,0,
11,,,[ 0.  1.  1. 77.  4.  8.  0. 22.  0.  0.]
11,,,[50. 15. 11.  0. 29.  7.  0. 40. 11. 23.]
7,0.8405872583389282,3,
8,0.8013314008712769,3,
9,0.9564399421215057,0,
10,0.47669757902622223,1,
11,,,[ 8. 30. 17.  0. 39. 93.  0. 43.  0.  0.]
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 12.  0.]
10,,,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 32.]
9,0.7534026503562927,0,
10,0.22403011471033096,1,
11,,,[ 0.  0.  1.  0.  0.  1. 47.  2.  0.  0.]
11,,,[0. 4. 1. 0. 7. 3. 0. 7. 0. 0.]
10,0.8270588219165802,0,
11,,,[ 0.  0.  4.  0. 12. 40.  0.  6.  0.  0.]
11,,,[20.  4.  0.  0.  6. 17.  0.  7.  5.  0.]
8,-0.4974948763847351,2,
9,-0.5123524367809296,2,
10,0.19106731563806534,1,
11,,,[31.  4.  7.  0. 14.  8.  0.  3.  0.  0.]
11,,,[ 0.  0.  1.  0.  5.  0.  0.  4.  0. 49.]
10,0.3072431683540344,1,
11,,,[ 0.  1.  3.  0. 16. 15.  0. 20.  0.  0.]
11,,,[ 0.  0.  1.  0.  1.  0.  0.  0.  0. 21.]
9,0.2992754131555557,1,
10,-0.4824898689985275,2,
11,,,[ 0.  0.  8.  0. 23. 16. 72. 11.  0.  0.]
11,,,[ 45.  11.  57.   0. 108.  42.   0.  91.  28. 113.]
10,0.7892468869686127,0,
11,,,[14.  0. 24.  0. 43.  5. 65. 31.  0. 17.]
11,,,[  0.   0.   0.   0.   0.   0. 103.   1.   0.   0.]
6,0.43447403609752655,1,
7,0.9700279831886292,3,
8,0.9491403102874756,0,
9,0.326373353600502,1,
10,0.32518862187862396,1,
11,,,[113.  18.  85.   0. 134.  54. 197. 127. 130. 193.]
11,,,[ 0.  0.  0.  0.  0.  0. 56.  1.  0.  0.]
10,-0.3090055584907532,2,
11,,,[122.  15.  16.   0.  27.  12.   0.  13.  25.  88.]
11,,,[28.  6. 46. 48. 35. 15.  0. 21. 28. 48.]
9,0.9725441634654999,0,
10,0.2645377367734909,1,
11,,,[ 0.  0.  0.  0.  0. 12.  0.  1.  0.  0.]
11,,,[ 0.  0.  0.  0.  1.  2.  0.  0. 50.  0.]
10,0.9784636497497559,0,
11,,,[0. 0. 6. 0. 0. 0. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 1. 3. 0. 2. 0. 0.]
8,0.7065719664096832,0,
9,0.09881647676229477,2,
10,0.03091572504490614,1,
11,,,[ 0.  0.  0.  0.  1.  0.  0.  0. 24.  0.]
11,,,[238.  83. 254.  32. 156. 174.   0. 289. 295. 299.]
10,0.11593030393123627,2,
11,,,[ 0.  7.  9.  0.  9.  9. 77. 14.  0.  0.]
11,,,[19.  6.  1.  0.  8.  0.  0. 12.  0. 37.]
9,0.7906360030174255,0,
10,0.1502501294016838,1,
11,,,[ 0.  7.  9.  0. 13. 17.  0. 31. 21.  0.]
11,,,[ 33.  13.  27.   0.  29.  21.   0.  45.  27. 265.]
10,0.11450197547674179,1,
11,,,[53.  1.  5.  0.  5.  2.  0. 28. 47. 18.]
11,,,[ 31.  12.  51.   0.  49.  31.   0. 100.  70.  62.]
7,-0.14153505116701126,2,
8,0.6181453764438629,0,
9,0.5414824783802032,0,
10,0.519908219575882,0,
11,,,[122.  44.  35.   0.  25.  32.   0.  64.  45.   0.]
11,,,[35. 10.  1.  0.  6.  2.  0.  2.  0. 35.]
10,0.48938967287540436,1,
11,,,[24.  0.  0.  0.  1. 15.  0.  8.  0.  0.]
11,,,[21.  0.  0. 80.  0.  0.  0.  3. 18.  0.]
9,-0.3090055584907532,2,
10,0.6500141322612762,0,
11,,,[ 0.  0.  0.  0. 12. 14.  0.  0.  0.  0.]
11,,,[ 0.  2.  4.  0.  2.  6.  0.  7. 17.  0.]
10,0.49626506865024567,1,
11,,,[ 0.  7.  5.  0.  3.  0.  0.  4. 20. 62.]
11,,,[ 0. 11.  1.  0.  2.  0. 45.  4.  0.  0.]
8,0.9955121576786041,3,
9,0.5677557289600372,1,
10,0.5614911019802094,0,
11,,,[  8.   0.   1. 168.   6.   6.   0.   3.   0.   0.]
11,,,[14.  2.  1.  0.  0.  2.  0.  1.  0.  0.]
10,0.4734567850828171,0,
11,,,[ 9. 10.  1.  0.  2.  0.  0.  0.  0.  0.]
11,,,[0. 2. 5. 0. 0. 4. 0. 8. 0. 0.]
9,0.9998425841331482,3,
10,0.4507845938205719,0,
11,,,[ 0. 13.  3. 27.  4.  4.  0.  4.  0. 13.]
11,,,[ 8. 34.  3.  0.  1. 18.  0. 35. 13.  0.]
10,0.5284207165241241,1,
11,,,[0. 0. 0. 0. 8. 1. 0. 9. 0. 0.]
11,,,[ 0.  0.  0. 42.  0.  0.  0.  4.  0.  0.]
4,0.5310701429843903,0,
5,0.29507462680339813,0,
6,0.262260377407074,3,
7,-0.9975939989089966,2,
8,,,[0. 0. 0. 0. 3. 0. 0. 0. 0. 0.]
8,0.6915156245231628,1,
9,,,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
9,,,[0. 0. 0. 0. 3. 0. 0. 0. 0. 0.]
7,0.6620332598686218,1,
8,0.6399336159229279,1,
9,,,[0. 6. 0. 0. 0. 0. 0. 0. 0. 0.]
9,,,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
8,,,[21.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
6,0.7320394515991211,1,
7,0.8447481691837311,3,
8,0.6447218060493469,1,
9,0.6387865543365479,1,
10,0.43808403611183167,0,
11,,,[ 23.   0.   0. 119.   5.   0.   0.   0.   0.   0.]
11,,,[ 0. 26. 11.  0.  4.  6.  0.  3.  0.  0.]
10,0.5194351077079773,0,
11,,,[ 0. 16.  0.  0.  0.  0.  0.  1.  0.  0.]
11,,,[ 0. 16.  2.  0.  1.  2.  0.  7.  0.  0.]
9,0.44821274280548096,3,
10,0.7223603129386902,1,
11,,,[ 17.  13.   0. 506.  11.  38.   0.   0.   0.   0.]
11,,,[38.  0.  0. 34.  1.  8.  0.  0.  0.  0.]
10,0.6706252098083496,1,
11,,,[0. 0. 0. 0. 5. 0. 0. 0. 0. 0.]
11,,,[  0.   0.   0. 359.   0.   3.   0.   0.   0.   0.]
8,-0.046873368322849274,2,
9,0.6367274522781372,1,
10,0.4694252908229828,0,
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 16.  0.]
11,,,[0. 2. 0. 0. 1. 0. 0. 3. 0. 0.]
10,0.9275073111057281,3,
11,,,[0. 2. 0. 0. 0. 0. 0. 7. 0. 0.]
11,,,[0. 1. 2. 0. 6. 4. 0. 2. 0. 0.]
9,,,[ 0.  0.  0. 28.  0.  0.  0.  2.  0.  0.]
7,0.7601275146007538,1,
8,-0.051617756485939026,3,
9,0.4023416340351105,0,
10,,,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
10,,,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 14.]
9,0.7529217600822449,1,
10,0.7374836802482605,1,
11,,,[0. 0. 8. 0. 0. 9. 0. 0. 0. 0.]
11,,,[ 0.  6.  0.  0.  3.  5.  0. 13.  8.  0.]
10,0.6079179495573044,3,
11,,,[0. 0. 7. 0. 0. 1. 0. 0. 0. 0.]
11,,,[14.  0.  0.  0.  1.  0.  0.  0.  0.  0.]
8,0.389266237616539,0,
9,,,[ 0.  0.  0. 29.  0.  0.  0.  0.  0.  0.]
9,,,[0. 0. 0. 0. 2. 0. 0. 0. 0. 0.]
5,-0.9998148083686829,2,
6,0.5778168141841888,0,
7,,,[0. 0. 0. 0. 0. 0. 0. 5. 0. 0.]
7,,,[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
6,0.7435456812381744,1,
7,-0.7707555294036865,2,
8,0.12016797065734863,3,
9,0.6726958751678467,1,
10,-0.051464868709445,3,
11,,,[0. 5. 1. 0. 0. 0. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 0. 5. 0. 0. 0. 0.]
10,0.6896758675575256,1,
11,,,[0. 0. 5. 0. 2. 0. 0. 0. 0. 0.]
11,,,[0. 6. 1. 0. 7. 0. 0. 2. 0. 0.]
9,0.6276547908782959,1,
10,0.5329632461071014,0,
11,,,[0. 2. 0. 0. 0. 0. 0. 0. 0. 0.]
11,,,[0. 0. 2. 0. 0. 6. 0. 0. 0. 0.]
10,0.6812314689159393,1,
11,,,[ 0. 23.  1.  0.  2.  6.  0.  0.  0.  0.]
11,,,[ 0. 29.  1.  0.  0.  0.  0.  0.  0.  0.]
8,-0.2428407296538353,2,
9,0.6050332486629486,0,
10,0.8903628885746002,3,
11,,,[0. 1. 5. 0. 0. 0. 0. 0. 0. 0.]
11,,,[0. 3. 3. 0. 0. 2. 0. 2. 0. 0.]
10,0.7070794999599457,1,
11,,,[0. 0. 0. 0. 0. 4. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 2. 0. 0. 5. 0. 0.]
9,0.6974319815635681,1,
10,0.9962151348590851,3,
11,,,[0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
11,,,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
10,,,[0. 0. 0. 0. 0. 0. 0. 7. 0. 0.]
7,0.7435471415519714,1,
8,,,[16.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
8,0.7457200586795807,1,
9,,,[ 0.  0.  0.  0.  0. 20.  0.  0.  0.  0.]
9,0.6648453176021576,0,
10,,,[0. 0. 0. 0. 5. 0. 0. 0. 0. 0.]
10,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 10.  0.]
3,0.3304951339960098,1,
4,0.3171795457601547,2,
5,0.2266417071223259,1,
6,0.7703331708908081,0,
7,0.7457510232925415,0,
8,0.16704543679952621,2,
9,0.1497030034661293,1,
10,0.1500498354434967,2,
11,,,[ 0.  0.  1.  0.  0.  0.  0.  9. 15.  0.]
11,,,[ 0.  0.  0.  0.  1.  5.  0.  0. 68.  0.]
10,0.30396750569343567,0,
11,,,[0. 0. 0. 0. 0. 5. 0. 0. 0. 0.]
11,,,[ 0.  2.  0.  0.  2.  3.  0. 18.  0.  0.]
9,0.20088311284780502,2,
10,0.12780506908893585,1,
11,,,[ 0.  0. 14.  0.  0.  5.  0.  4. 10.  0.]
11,,,[23.  0.  6.  0.  0.  6.  0.  9.  0.  0.]
10,0.18823647499084473,1,
11,,,[ 0. 19. 16.  0.  1. 15.  0. 41. 93. 15.]
11,,,[7. 5. 0. 0. 0. 5. 0. 0. 0. 0.]
8,0.3008086681365967,2,
9,0.17550548166036606,2,
10,,,[ 0. 10.  0.  0.  0.  0.  0.  0.  0.  0.]
10,0.18576188385486603,1,
11,,,[0. 5. 0. 0. 2. 0. 0. 0. 0. 0.]
11,,,[0. 0. 1. 0. 0. 0. 0. 2. 0. 0.]
9,,,[0. 0. 0. 0. 0. 0. 0. 4. 0. 0.]
7,0.8184729814529419,0,
8,0.15028975903987885,1,
9,0.28434865176677704,2,
10,0.12727908045053482,1,
11,,,[0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
11,,,[ 0.  0.  0.  0.  0.  0.  0.  3.  0. 69.]
10,,,[0. 0. 0. 0. 0. 0. 0. 0. 8. 0.]
9,0.17856289446353912,1,
10,0.20088311284780502,2,
11,,,[13.  0.  0.  0.  4.  6.  0.  7. 21.  6.]
11,,,[ 0.  1.  3.  0.  1. 13.  0. 21.  0.  0.]
10,0.20088311284780502,2,
11,,,[0. 0. 1. 0. 0. 0. 0. 3. 0. 0.]
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 28.]
8,0.2260821834206581,2,
9,0.14627083390951157,1,
10,0.9886409640312195,3,
11,,,[ 0.  0.  0.  0.  0. 13.  0.  2.  3.  0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
10,0.8370237648487091,0,
11,,,[0. 0. 0. 0. 0. 7. 0. 6. 0. 0.]
11,,,[ 0.  1.  0.  0.  0.  0.  0.  0. 30.  0.]
9,0.10177787393331528,1,
10,,,[12.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
10,0.8318083584308624,0,
11,,,[0. 0. 0. 0. 0. 2. 0. 0. 0. 0.]
11,,,[ 0.  2.  0.  0.  0.  0.  0. 21.  0.  0.]
6,0.9828901588916779,3,
7,0.9065615236759186,0,
8,0.9759744107723236,3,
9,0.26223525404930115,1,
10,0.6011308431625366,0,
11,,,[0. 0. 0. 0. 0. 6. 0. 2. 0. 0.]
11,,,[ 0.  3.  2.  0.  0.  4.  0.  1. 47.  0.]
10,0.9634348750114441,3,
11,,,[0. 0. 0. 0. 0. 5. 0. 7. 0. 0.]
11,,,[ 0.  3.  0.  0.  0.  8.  0.  1. 11.  0.]
9,0.2730633616447449,1,
10,0.23340828716754913,1,
11,,,[0. 0. 0. 0. 0. 0. 0. 0. 9. 0.]
11,,,[0. 5. 1. 0. 0. 0. 0. 1. 9. 0.]
10,0.32745756208896637,1,
11,,,[ 0.  2.  0.  0.  0.  3.  0. 13.  0.  0.]
11,,,[0. 1. 0. 0. 0. 3. 0. 0. 0. 0.]
8,,,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 17.]
7,0.2820158749818802,1,
8,0.6121704280376434,0,
9,0.5344147384166718,0,
10,,,[0. 0. 0. 0. 0. 3. 0. 0. 0. 0.]
10,,,[0. 0. 0. 0. 0. 0. 0. 3. 0. 0.]
9,0.8506767749786377,0,
10,0.16704543679952621,2,
11,,,[0. 2. 0. 0. 0. 0. 0. 0. 8. 0.]
11,,,[ 0.  0.  2.  0.  0.  0.  0.  0. 40.  0.]
10,,,[0. 0. 0. 0. 0. 3. 0. 0. 0. 0.]
8,0.2866983562707901,1,
9,,,[ 0.  0. 13.  0.  0.  0.  0.  0.  0.  0.]
9,0.985911637544632,3,
10,0.6614164710044861,0,
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 10.  0.]
11,,,[0. 3. 0. 0. 0. 0. 0. 0. 0. 0.]
10,0.819266140460968,0,
11,,,[ 0.  0.  0.  0.  0.  0.  0.  1. 22.  0.]
11,,,[0. 0. 2. 0. 0. 0. 0. 0. 0. 0.]
5,0.02581748366355896,3,
6,0.999037116765976,2,
7,,,[0. 0. 0. 0. 0. 0. 0. 9. 0. 0.]
7,0.79894158244133,0,
8,,,[0. 5. 0. 0. 0. 0. 0. 0. 0. 0.]
8,,,[0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
6,0.8032605946063995,0,
7,0.27841103076934814,1,
8,0.5160432755947113,3,
9,0.12004778161644936,3,
10,0.08568022400140762,1,
11,,,[0. 0. 0. 0. 0. 0. 0. 0. 4. 0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 8. 0. 0.]
10,,,[ 0.  0.  0.  0.  0.  0.  0. 19.  0.  0.]
9,0.2479591965675354,1,
10,0.33464133739471436,0,
11,,,[ 0.  0. 15.  0.  0.  0.  0.  2. 89.  0.]
11,,,[  0.  21.  15.   0.   4.  61.  49. 177. 410.  25.]
10,0.6626004278659821,0,
11,,,[ 0.  8.  0.  0.  0.  0.  0. 28.  0.  0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 0. 6. 0.]
8,0.4530557245016098,3,
9,0.309136763215065,1,
10,,,[0. 0. 0. 0. 0. 0. 0. 3. 0. 0.]
10,,,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
9,0.41294991970062256,0,
10,0.5263750106096268,2,
11,,,[0. 0. 0. 0. 0. 2. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 2. 0. 0. 0. 0. 0.]
10,0.9105709195137024,3,
11,,,[ 0.  2.  2.  0.  0.  0.  0.  8. 66.  0.]
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 70.  0.]
7,0.6485334634780884,3,
8,0.2162974625825882,1,
9,0.8547191321849823,0,
10,,,[  0.   0.   0.   0.   0.   0.   0.   0. 100.   0.]
10,0.4862546920776367,3,
11,,,[0. 0. 0. 0. 0. 0. 0. 0. 9. 0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 4. 0. 0.]
9,,,[0. 6. 0. 0. 0. 0. 0. 0. 0. 0.]
8,0.8082575798034668,0,
9,0.9336988627910614,3,
10,0.6180985867977142,2,
11,,,[ 0.  0.  0.  0.  0.  0.  0.  1. 64.  0.]
11,,,[0. 2. 0. 0. 0. 0. 0. 0. 9. 0.]
10,,,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
9,0.16244754195213318,1,
10,0.5772702395915985,2,
11,,,[ 0.  3.  5.  0.  0.  0.  0. 21. 32.  0.]
11,,,[ 0.  1.  0.  0.  0.  2.  0. 25.  0.  0.]
10,0.8091233968734741,0,
11,,,[0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
11,,,[ 0.  1.  4.  0.  0.  1.  0.  9. 96.  0.]
4,0.2511807605624199,2,
5,0.3553692549467087,1,
6,0.5209276080131531,0,
7,0.3407507389783859,1,
8,0.980724960565567,3,
9,,,[0. 3. 0. 0. 0. 0. 0. 0. 0. 0.]
9,,,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]
8,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 30.  0.]
7,0.1500498354434967,2,
8,0.3325587511062622,1,
9,,,[0. 0. 4. 0. 0. 0. 0. 0. 0. 0.]
9,,,[0. 0. 0. 0. 0. 0. 0. 6. 0. 0.]
8,0.344902828335762,1,
9,0.33911052346229553,1,
10,0.6768226027488708,0,
11,,,[ 0.  3.  2.  0.  0. 13.  0.  0.  0.  0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
10,0.5264700055122375,0,
11,,,[0. 5. 0. 0. 0. 0. 0. 0. 0. 0.]
11,,,[0. 1. 5. 0. 0. 0. 0. 0. 0. 0.]
9,0.18399153649806976,2,
10,0.5779709815979004,0,
11,,,[0. 0. 3. 0. 0. 0. 0. 0. 0. 0.]
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 11.  0.]
10,0.6288894414901733,0,
11,,,[0. 0. 1. 0. 0. 0. 0. 1. 6. 0.]
11,,,[0. 4. 0. 0. 0. 0. 0. 0. 0. 0.]
6,0.47659678757190704,1,
7,0.6584925651550293,0,
8,0.5380741059780121,0,
9,0.4482748806476593,1,
10,0.4229239672422409,1,
11,,,[ 0.  1. 10.  0.  0.  1.  0.  2.  0.  0.]
11,,,[ 0. 12.  1.  0.  1. 11.  0.  1.  0.  0.]
10,0.1500498354434967,2,
11,,,[0. 0. 4. 0. 0. 0. 0. 0. 0. 0.]
11,,,[ 0.  2.  6.  0.  0.  2.  0. 12.  0.  0.]
9,0.4763227850198746,1,
10,0.6558438539505005,0,
11,,,[ 0. 11.  2.  0.  0.  3.  0. 38.  0.  0.]
11,,,[0. 0. 0. 0. 5. 0. 0. 2. 0. 0.]
10,,,[0. 0. 6. 0. 0. 0. 0. 0. 0. 0.]
8,0.7040971517562866,0,
9,0.4204013794660568,1,
10,0.38461676239967346,1,
11,,,[0. 0. 0. 0. 0. 6. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
10,,,[0. 0. 0. 0. 0. 7. 0. 0. 0. 0.]
9,0.2260821834206581,2,
10,,,[0. 6. 0. 0. 0. 0. 0. 0. 0. 0.]
10,,,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
7,0.627363383769989,1,
8,0.5094787776470184,1,
9,0.4987381249666214,1,
10,0.1585358902812004,2,
11,,,[0. 8. 0. 0. 0. 0. 0. 0. 0. 0.]
11,,,[0. 0. 2. 0. 0. 0. 0. 1. 0. 0.]
10,,,[0. 0. 0. 0. 0. 0. 0. 0. 8. 0.]
9,0.420453742146492,0,
10,0.3928922265768051,0,
11,,,[0. 5. 0. 0. 0. 0. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 0. 5. 0. 0. 0. 0.]
10,,,[0. 9. 0. 0. 0. 0. 0. 0. 0. 0.]
8,0.6763542294502258,1,
9,,,[0. 0. 0. 0. 0. 0. 0. 6. 0. 0.]
9,,,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
5,0.21384117007255554,0,
6,,,[ 0. 12.  0.  0.  0.  0.  0.  0.  0.  0.]
6,0.34271255135536194,1,
7,0.34134016931056976,1,
8,0.9068794250488281,3,
9,0.33715057373046875,1,
10,0.7775683403015137,2,
11,,,[ 0.  0.  0.  0.  0.  0.  0. 15.  0.  0.]
11,,,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
10,0.8958061039447784,3,
11,,,[0. 7. 0. 0. 0. 0. 0. 6. 0. 0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 4. 0. 0.]
9,0.3389849066734314,1,
10,0.2678043842315674,2,
11,,,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]
11,,,[ 0.  0.  1.  0.  0.  2.  0. 11.  0.  0.]
10,,,[0. 0. 0. 0. 0. 4. 0. 0. 0. 0.]
8,0.5640407502651215,0,
9,0.5626293122768402,2,
10,0.2678043842315674,2,
11,,,[0. 0. 2. 0. 0. 0. 0. 0. 0. 0.]
11,,,[0. 1. 0. 0. 0. 0. 0. 1. 0. 0.]
10,,,[0. 0. 4. 0. 0. 0. 0. 0. 0. 0.]
9,,,[0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
7,0.8218724727630615,2,
8,0.7833494246006012,0,
9,0.5701578259468079,2,
10,0.6672141849994659,1,
11,,,[  0.  40.  22.   0.   0.   5.   0.  47. 236.   0.]
11,,,[0. 4. 0. 0. 0. 0. 0. 0. 0. 0.]
10,0.4450838565826416,0,
11,,,[ 0.  0.  1.  0.  0. 13.  0.  1.  0.  0.]
11,,,[0. 5. 1. 0. 0. 0. 0. 5. 0. 0.]
9,,,[0. 0. 0. 0. 0. 0. 0. 5. 0. 0.]
8,0.4248586595058441,3,
9,0.5364432483911514,1,
10,,,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
10,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 12.  0.]
9,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 20.  0.]
1,-0.038721922785043716,3,
2,0.5081939399242401,0,
3,-0.7025014460086823,2,
4,0.19167323410511017,1,
5,-0.06879987753927708,3,
6,-0.9879860579967499,2,
7,0.1191527210175991,1,
8,0.49930913746356964,0,
9,-0.9904957711696625,2,
10,-0.9962612688541412,2,
11,,,[ 0.  0.  1.  0.  0.  0.  0.  7. 13.  0.]
11,,,[0. 1. 0. 0. 4. 0. 0. 2. 0. 0.]
10,0.04965125396847725,1,
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 16.  0.]
11,,,[9. 0. 3. 0. 0. 0. 0. 3. 0. 0.]
9,0.10974278673529625,1,
10,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 26.  0.]
10,,,[0. 0. 0. 0. 0. 6. 0. 0. 0. 0.]
8,0.49702288210392,0,
9,-0.12872909754514694,3,
10,,,[0. 0. 0. 0. 4. 0. 0. 0. 0. 0.]
10,0.17762983590364456,1,
11,,,[0. 3. 2. 0. 0. 0. 0. 5. 0. 0.]
11,,,[0. 4. 0. 0. 0. 0. 0. 0. 0. 0.]
9,,,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 28.]
7,-0.7610760927200317,2,
8,0.1591738983988762,1,
9,-0.8238925039768219,2,
10,0.0797855593264103,1,
11,,,[ 0.  2. 46.  0.  9.  0.  0. 29.  0.  0.]
11,,,[ 6.  3. 34.  0. 25. 13.  0. 12.  0.  0.]
10,0.38380055129528046,0,
11,,,[0. 8. 0. 0. 0. 0. 0. 0. 0. 0.]
11,,,[ 0.  0.  2.  0. 14.  0.  0. 11.  0.  0.]
9,0.16817302256822586,1,
10,0.5012077689170837,0,
11,,,[ 0.  0. 36.  0.  1.  0.  0.  2.  0.  0.]
11,,,[0. 0. 0. 0. 1. 3. 0. 0. 0. 0.]
10,0.3014976680278778,0,
11,,,[0. 0. 6. 0. 0. 0. 0. 0. 0. 0.]
11,,,[0. 0. 3. 0. 6. 0. 0. 9. 0. 0.]
8,-0.7497986555099487,2,
9,0.10006992518901825,1,
10,,,[0. 0. 0. 0. 4. 0. 0. 0. 0. 0.]
10,0.11812582239508629,1,
11,,,[6. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
11,,,[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
9,0.3964705467224121,0,
10,0.34534236788749695,0,
11,,,[0. 0. 3. 0. 1. 0. 0. 0. 0. 0.]
11,,,[12.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
10,0.1654200255870819,1,
11,,,[0. 0. 9. 0. 3. 0. 0. 5. 0. 0.]
11,,,[ 0.  0.  0.  0.  2.  0.  0.  0. 15.  0.]
6,-0.051617756485939026,3,
7,0.49909983575344086,0,
8,0.08220882527530193,1,
9,0.048835620284080505,1,
10,,,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]
10,,,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 17.]
9,0.4773261547088623,0,
10,,,[0. 0. 0. 0. 7. 0. 0. 0. 0. 0.]
10,,,[0. 0. 3. 0. 0. 0. 0. 0. 0. 0.]
8,,,[ 0.  0.  0.  0.  0.  0. 66.  0.  0.  0.]
7,,,[0. 0. 2. 0. 0. 0. 0. 0. 0. 0.]
5,0.24954093992710114,0,
6,-0.26331397891044617,3,
7,-0.6550593078136444,3,
8,0.15629105269908905,0,
9,,,[17.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
9,-0.6806725561618805,3,
10,0.17283323407173157,0,
11,,,[0. 0. 0. 0. 2. 0. 0. 0. 0. 0.]
